# BUSCO version is: 4.0.5 
# The lineage dataset is: lepidoptera_odb10 (Creation date: 2019-11-20, number of species: 16, number of BUSCOs: 5286)
# Busco id	Status	Sequence	Gene Start	Gene End	Score	Length	OrthoDB url	Description
37at7088	Complete	tig00000017	5144866	5171212	2922.6	1511	https://www.orthodb.org/v10?query=37at7088	laminin subunit alpha
38at7088	Complete	tig00001067	5576238	5586712	1826.2	1032	https://www.orthodb.org/v10?query=38at7088	apolipophorins isoform X1
41at7088	Complete	tig00000342	5076469	5104758	6103.2	3036	https://www.orthodb.org/v10?query=41at7088	WD repeat and FYVE domain-containing protein 3 isoform X1
43at7088	Complete	tig00000405	1916042	1933195	4774.1	2470	https://www.orthodb.org/v10?query=43at7088	histone-lysine N-methyltransferase 2C-like
46at7088	Complete	tig00000342	1670584	1689122	5144.2	2565	https://www.orthodb.org/v10?query=46at7088	protein bark beetle isoform X1
47at7088	Complete	tig00000001	1760908	1795156	4583.6	2667	https://www.orthodb.org/v10?query=47at7088	uncharacterized protein LOC106111021
48at7088	Complete	tig00000872	4422555	4460066	4852.3	2418	https://www.orthodb.org/v10?query=48at7088	dmX-like protein 2 isoform X1
49at7088	Complete	tig00000200	8945642	8980121	4431.3	3169	https://www.orthodb.org/v10?query=49at7088	hemocytin
50at7088	Complete	tig00000310	4723958	4742324	3945.3	1801	https://www.orthodb.org/v10?query=50at7088	teneurin-3 isoform X1
51at7088	Complete	tig00000342	8263787	8284416	4394.9	2389	https://www.orthodb.org/v10?query=51at7088	protein dachsous
52at7088	Complete	tig00000488	4341251	4356859	1502.9	744	https://www.orthodb.org/v10?query=52at7088	protein unc-80 homolog
54at7088	Complete	tig00000310	831479	849780	5406.9	2468	https://www.orthodb.org/v10?query=54at7088	teneurin-m isoform X1
56at7088	Complete	tig00000405	6358012	6369176	1478.7	753	https://www.orthodb.org/v10?query=56at7088	vacuolar protein sorting-associated protein 13A isoform X2
57at7088	Complete	tig00010237	5148529	5165641	4671.8	2329	https://www.orthodb.org/v10?query=57at7088	uncharacterized protein LOC106133612
59at7088	Complete	tig00000709	3805299	3818199	4173.2	3121	https://www.orthodb.org/v10?query=59at7088	uncharacterized protein LOC106102106
60at7088	Complete	tig00000310	9886848	9903234	3046.5	1853	https://www.orthodb.org/v10?query=60at7088	fat-like cadherin-related tumor suppressor homolog
63at7088	Complete	tig00000439	8465290	8492100	4934.9	2817	https://www.orthodb.org/v10?query=63at7088	vacuolar protein sorting-associated protein 13A-like
64at7088	Complete	tig00000200	5012763	5022755	4135.9	2007	https://www.orthodb.org/v10?query=64at7088	LOW QUALITY PROTEIN: carbamoyl-phosphate synthase large chain, chloroplastic
65at7088	Complete	tig00000094	4259043	4310713	3267.2	1780	https://www.orthodb.org/v10?query=65at7088	neurobeachin
66at7088	Complete	tig00000619	6358052	6367504	2234.5	1010	https://www.orthodb.org/v10?query=66at7088	Pre-mRNA-processing-splicing factor 8
68at7088	Complete	tig00000017	10376339	10413851	1316.2	900	https://www.orthodb.org/v10?query=68at7088	protein furry isoform X1
69at7088	Complete	tig00000802	2155657	2164976	4258.1	2133	https://www.orthodb.org/v10?query=69at7088	serine/threonine-protein kinase mTOR-like
70at7088	Duplicated	tig00000310	2786828	2798824	4432.4	2915	https://www.orthodb.org/v10?query=70at7088	cubilin
70at7088	Duplicated	tig00000310	2770899	2786591	4187.1	2764	https://www.orthodb.org/v10?query=70at7088	cubilin
72at7088	Complete	tig00000001	4323172	4371605	4577.1	2393	https://www.orthodb.org/v10?query=72at7088	filamin-A
74at7088	Complete	tig00000537	5088971	5107786	4887.2	2309	https://www.orthodb.org/v10?query=74at7088	zinc finger homeobox protein 3
78at7088	Complete	tig00000094	1508068	1539514	5584.1	3308	https://www.orthodb.org/v10?query=78at7088	Survivin-1
83at7088	Complete	tig00001067	4749340	4787642	3310.9	1750	https://www.orthodb.org/v10?query=83at7088	Inositol 1,4,5-trisphosphate receptor
84at7088	Complete	tig00000094	3064658	3085262	3846.5	1983	https://www.orthodb.org/v10?query=84at7088	ubiquitin carboxyl-terminal hydrolase 34
86at7088	Complete	tig00000402	3884444	3905526	2703.6	1622	https://www.orthodb.org/v10?query=86at7088	serine/threonine-protein kinase ATR-like
88at7088	Complete	tig00010237	5937205	5955326	5821.9	2934	https://www.orthodb.org/v10?query=88at7088	uncharacterized protein LOC101743552
96at7088	Complete	tig00000017	9745612	9768122	3915.8	1913	https://www.orthodb.org/v10?query=96at7088	chondroitin sulfate proteoglycan 4
101at7088	Complete	tig00000017	10345014	10366989	2671.7	1605	https://www.orthodb.org/v10?query=101at7088	E3 ubiquitin-protein ligase MYCBP2 isoform X1
103at7088	Complete	tig00000872	4600891	4646695	3884.9	2150	https://www.orthodb.org/v10?query=103at7088	protein unc-13 homolog A isoform X1
105at7088	Complete	tig00001067	3858334	3877073	3250.7	2191	https://www.orthodb.org/v10?query=105at7088	uncharacterized protein LOC106123073
106at7088	Complete	tig00000402	2426032	2438571	4309.6	2324	https://www.orthodb.org/v10?query=106at7088	small subunit processome component 20 homolog
112at7088	Complete	tig00000001	4044495	4060109	2082.5	1147	https://www.orthodb.org/v10?query=112at7088	Ubiquitin carboxyl-terminal hydrolase
113at7088	Complete	tig00000017	11014119	11052274	2335.9	1194	https://www.orthodb.org/v10?query=113at7088	kalirin
116at7088	Complete	tig00010237	7752298	7766116	3397.3	1709	https://www.orthodb.org/v10?query=116at7088	myosin-VIIa-like
122at7088	Complete	tig00000965	4142639	4154963	1613.1	875	https://www.orthodb.org/v10?query=122at7088	tetratricopeptide repeat protein 28
123at7088	Complete	tig00000779	2242902	2273611	3006.8	1423	https://www.orthodb.org/v10?query=123at7088	DNA polymerase epsilon catalytic subunit A
126at7088	Complete	tig00000965	1140208	1171032	3457.4	1730	https://www.orthodb.org/v10?query=126at7088	phosphatidylinositol 4-kinase alpha isoform X1
127at7088	Complete	tig00000872	3242471	3265798	4326.3	2500	https://www.orthodb.org/v10?query=127at7088	uncharacterized protein LOC106104714
128at7088	Complete	tig00000200	233699	242905	1000.9	762	https://www.orthodb.org/v10?query=128at7088	Vacuolar protein sorting-associated protein 13D
133at7088	Complete	tig00000402	1885090	1902882	1872.1	1608	https://www.orthodb.org/v10?query=133at7088	uncharacterized protein LOC106140978
136at7088	Complete	tig00010237	2951133	2981590	2979.4	1547	https://www.orthodb.org/v10?query=136at7088	piezo-type mechanosensitive ion channel component isoform X1
137at7088	Complete	tig00000439	5281747	5314027	2830.0	1696	https://www.orthodb.org/v10?query=137at7088	proto-oncogene tyrosine-protein kinase ROS
138at7088	Complete	tig00000402	6232578	6242227	2688.5	2295	https://www.orthodb.org/v10?query=138at7088	protein abnormal spindle
139at7088	Complete	tig00000663	7093135	7106690	2813.0	1493	https://www.orthodb.org/v10?query=139at7088	protein pecanex-like
140at7088	Complete	tig00000537	2295249	2310116	1913.5	965	https://www.orthodb.org/v10?query=140at7088	supervillin-like isoform X1
145at7088	Complete	tig00000872	3993476	4021696	3486.9	1647	https://www.orthodb.org/v10?query=145at7088	Sodium channel protein
148at7088	Complete	tig00000802	5477809	5498581	3001.0	1660	https://www.orthodb.org/v10?query=148at7088	uncharacterized protein LOC111354061
155at7088	Complete	tig00000488	932417	953904	3903.2	2266	https://www.orthodb.org/v10?query=155at7088	Adenomatous polyposis coli protein
158at7088	Complete	tig00000709	2357793	2371516	2405.3	1219	https://www.orthodb.org/v10?query=158at7088	Sodium channel protein
159at7088	Complete	tig00000094	3249222	3261266	2305.5	1137	https://www.orthodb.org/v10?query=159at7088	zinc finger FYVE domain-containing protein 26 homolog
160at7088	Complete	tig00000316	4827777	4859245	2911.2	1380	https://www.orthodb.org/v10?query=160at7088	protein still life, isoform SIF type 1
163at7088	Complete	tig00000310	6929580	6945964	3037.3	1620	https://www.orthodb.org/v10?query=163at7088	LOW QUALITY PROTEIN: low-density lipoprotein receptor-related protein 4-like
173at7088	Complete	tig00000965	1519641	1542774	3188.9	1464	https://www.orthodb.org/v10?query=173at7088	clathrin heavy chain
177at7088	Complete	tig00000402	2872304	2883113	1358.0	728	https://www.orthodb.org/v10?query=177at7088	voltage-dependent T-type calcium channel subunit alpha-1G-like
179at7088	Complete	tig00000342	1777388	1788369	2951.5	1350	https://www.orthodb.org/v10?query=179at7088	uncharacterized protein LOC101741868
183at7088	Complete	tig00000342	3585762	3598740	2231.4	1308	https://www.orthodb.org/v10?query=183at7088	LOW QUALITY PROTEIN: E3 ubiquitin-protein ligase HECTD1
184at7088	Complete	tig00000488	8599698	8635952	3141.4	1729	https://www.orthodb.org/v10?query=184at7088	cadherin-89D
186at7088	Complete	tig00000200	5135731	5146389	3221.6	1735	https://www.orthodb.org/v10?query=186at7088	nucleosome-remodeling factor subunit NURF301
190at7088	Complete	tig00001067	1025090	1041535	2909.0	1385	https://www.orthodb.org/v10?query=190at7088	NACHT and WD repeat domain-containing protein 2
193at7088	Complete	tig00000537	8149311	8156834	3408.2	1544	https://www.orthodb.org/v10?query=193at7088	brefeldin A-inhibited guanine nucleotide-exchange protein 1
196at7088	Complete	tig00000342	6769298	6785264	3096.9	1617	https://www.orthodb.org/v10?query=196at7088	cadherin-23
200at7088	Complete	tig00000876	394674	405398	885.0	665	https://www.orthodb.org/v10?query=200at7088	protein unc-79 homolog
201at7088	Complete	tig00000405	7793471	7808737	2288.8	1098	https://www.orthodb.org/v10?query=201at7088	uncharacterized protein LOC105392584
204at7088	Complete	tig00000044	6985458	6996275	2516.5	1406	https://www.orthodb.org/v10?query=204at7088	uncharacterized protein LOC106100576
206at7088	Complete	tig00000001	6395725	6418991	2152.9	962	https://www.orthodb.org/v10?query=206at7088	protein sickie isoform X1
207at7088	Complete	tig00000402	7002472	7016538	3162.1	1738	https://www.orthodb.org/v10?query=207at7088	WD repeat-containing protein 81
208at7088	Complete	tig00000044	6034668	6047164	2835.9	1453	https://www.orthodb.org/v10?query=208at7088	ras GTPase-activating-like protein IQGAP1
210at7088	Complete	tig00000044	5577172	5586108	3745.2	1862	https://www.orthodb.org/v10?query=210at7088	DNA-directed RNA polymerase II subunit RPB1
211at7088	Complete	tig00000200	6486529	6495197	3132.3	1673	https://www.orthodb.org/v10?query=211at7088	spatacsin
212at7088	Complete	tig00000017	5119347	5137060	2868.1	1461	https://www.orthodb.org/v10?query=212at7088	laminin subunit gamma-1
215at7088	Complete	tig00000802	2291306	2305199	3500.2	1758	https://www.orthodb.org/v10?query=215at7088	LOW QUALITY PROTEIN: brefeldin A-inhibited guanine nucleotide-exchange protein 3
220at7088	Complete	tig00000619	5100819	5118246	2581.5	1207	https://www.orthodb.org/v10?query=220at7088	Dual oxidase 1
231at7088	Complete	tig00000876	2293870	2306535	2553.1	1495	https://www.orthodb.org/v10?query=231at7088	LOW QUALITY PROTEIN: uncharacterized protein LOC101738815
232at7088	Complete	tig00000200	5397333	5411411	3133.1	1563	https://www.orthodb.org/v10?query=232at7088	nipped-B-like protein
235at7088	Complete	tig00010237	8824002	8832568	3172.4	1815	https://www.orthodb.org/v10?query=235at7088	HEAT repeat-containing protein 1
236at7088	Complete	tig00000044	2496300	2508755	2745.4	1521	https://www.orthodb.org/v10?query=236at7088	nucleoporin NUP188 homolog
242at7088	Complete	tig00000316	2506289	2528033	3155.4	1681	https://www.orthodb.org/v10?query=242at7088	uncharacterized protein LOC111002222
246at7088	Complete	tig00000709	6255080	6281031	2041.4	1003	https://www.orthodb.org/v10?query=246at7088	transient receptor potential cation channel trpm isoform X1
248at7088	Complete	tig00000872	4244172	4257414	1774.6	710	https://www.orthodb.org/v10?query=248at7088	unconventional myosin-IXa-like isoform X1
250at7088	Complete	tig00000876	3299543	3336843	2693.3	1224	https://www.orthodb.org/v10?query=250at7088	DE-cadherin isoform X1
251at7088	Complete	tig00000001	3906581	3918709	3201.7	2215	https://www.orthodb.org/v10?query=251at7088	E3 SUMO-protein ligase RanBP2-like
254at7088	Complete	tig00000200	2148318	2164483	3529.5	1789	https://www.orthodb.org/v10?query=254at7088	chromodomain-helicase-DNA-binding protein Mi-2 homolog isoform X1
258at7088	Complete	tig00000846	4893545	4902942	1049.2	669	https://www.orthodb.org/v10?query=258at7088	uncharacterized protein LOC106142077
259at7088	Complete	tig00001067	2894190	2903669	1084.9	600	https://www.orthodb.org/v10?query=259at7088	uncharacterized protein LOC106138037
263at7088	Complete	tig00000993	3512139	3537917	2762.3	1417	https://www.orthodb.org/v10?query=263at7088	protein polybromo-1
266at7088	Complete	tig00000017	4570551	4591945	2293.5	1086	https://www.orthodb.org/v10?query=266at7088	disco-interacting protein 2 isoform X1
270at7088	Complete	tig00000017	4299214	4314886	2814.8	1659	https://www.orthodb.org/v10?query=270at7088	PHD finger protein rhinoceros
271at7088	Complete	tig00000537	2474166	2486306	2639.2	1434	https://www.orthodb.org/v10?query=271at7088	uncharacterized protein LOC106109654
273at7088	Complete	tig00000488	1251276	1265341	2229.3	1359	https://www.orthodb.org/v10?query=273at7088	Cadherin-like protein
274at7088	Complete	tig00000619	600533	610088	2748.1	1433	https://www.orthodb.org/v10?query=274at7088	DNA-directed RNA polymerase I subunit RPA1
278at7088	Complete	tig00010237	4415345	4419589	1397.2	763	https://www.orthodb.org/v10?query=278at7088	uncharacterized protein LOC111352582
281at7088	Complete	tig00000200	2997293	3011788	2408.2	1283	https://www.orthodb.org/v10?query=281at7088	uncharacterized protein LOC105389625
288at7088	Complete	tig00001170	2363706	2384010	1800.0	1095	https://www.orthodb.org/v10?query=288at7088	uncharacterized protein LOC106140763
296at7088	Complete	tig00000017	8278994	8286793	1955.6	1337	https://www.orthodb.org/v10?query=296at7088	uncharacterized protein LOC106113881
302at7088	Complete	tig00001067	1134008	1159741	2268.4	1093	https://www.orthodb.org/v10?query=302at7088	Calcium-dependent secretion activator
303at7088	Complete	tig00010237	5330023	5349940	2749.5	1893	https://www.orthodb.org/v10?query=303at7088	serine-protein kinase ATM
307at7088	Complete	tig00000488	6129236	6149048	2684.1	1399	https://www.orthodb.org/v10?query=307at7088	protocadherin-15
311at7088	Complete	tig00000663	4957713	4971434	2416.4	1450	https://www.orthodb.org/v10?query=311at7088	Gamma-tubulin complex component 6
315at7088	Complete	tig00000439	8663299	8671636	2529.1	1332	https://www.orthodb.org/v10?query=315at7088	uncharacterized protein LOC105388963
316at7088	Complete	tig00000310	6849335	6861727	3331.5	2503	https://www.orthodb.org/v10?query=316at7088	protein lava lamp-like
318at7088	Complete	tig00000342	6527297	6543346	2968.1	1544	https://www.orthodb.org/v10?query=318at7088	cadherin-86C
321at7088	Complete	tig00000017	9616251	9625022	2033.6	1342	https://www.orthodb.org/v10?query=321at7088	uncharacterized protein LOC106130599
322at7088	Complete	tig00000488	1094813	1107428	1811.6	1134	https://www.orthodb.org/v10?query=322at7088	uncharacterized protein LOC106136812
324at7088	Complete	tig00000044	4755030	4768206	2463.6	1178	https://www.orthodb.org/v10?query=324at7088	myosin-IIIb-like isoform X1
325at7088	Complete	tig00000537	185855	194475	2395.1	1411	https://www.orthodb.org/v10?query=325at7088	protein virilizer
326at7088	Complete	tig00010237	9312038	9322254	2268.1	1203	https://www.orthodb.org/v10?query=326at7088	maestro heat-like repeat-containing protein family member 1
327at7088	Complete	tig00000402	7288020	7304939	2655.8	1893	https://www.orthodb.org/v10?query=327at7088	uncharacterized protein LOC110378203
328at7088	Complete	tig00000802	7341226	7352907	2740.8	1651	https://www.orthodb.org/v10?query=328at7088	Nucleolar pre-ribosomal-associated protein 1
332at7088	Complete	tig00000044	6232028	6243693	2810.3	1548	https://www.orthodb.org/v10?query=332at7088	chromodomain-helicase-DNA-binding protein 1
335at7088	Complete	tig00000846	5708273	5716529	2040.9	1156	https://www.orthodb.org/v10?query=335at7088	uncharacterized protein LOC111000708
338at7088	Complete	tig00000402	4237268	4248331	1667.4	824	https://www.orthodb.org/v10?query=338at7088	transcription initiation factor TFIID subunit 1 isoform X1
340at7088	Complete	tig00000663	7200351	7215996	2452.0	1595	https://www.orthodb.org/v10?query=340at7088	uncharacterized protein LOC105388073
342at7088	Complete	tig00000316	804088	818908	2894.8	1734	https://www.orthodb.org/v10?query=342at7088	uncharacterized protein LOC101737053
345at7088	Complete	tig00001065	150679	169140	2885.6	1612	https://www.orthodb.org/v10?query=345at7088	trichohyalin-like
350at7088	Complete	tig00000200	5428864	5433995	2232.1	1115	https://www.orthodb.org/v10?query=350at7088	tectonin beta-propeller repeat-containing protein
353at7088	Complete	tig00001067	3721307	3748606	2148.9	1072	https://www.orthodb.org/v10?query=353at7088	rho GTPase-activating protein 190-like
354at7088	Complete	tig00000439	3375622	3381570	2429.5	1101	https://www.orthodb.org/v10?query=354at7088	toll-like receptor 6
355at7088	Complete	tig00000439	7727041	7746361	1845.8	1027	https://www.orthodb.org/v10?query=355at7088	protein TANC2 isoform X1
356at7088	Complete	tig00000274	8498452	8510762	2171.4	1219	https://www.orthodb.org/v10?query=356at7088	uncharacterized protein LOC110992145
357at7088	Complete	tig00000993	5958520	5970810	2218.0	1178	https://www.orthodb.org/v10?query=357at7088	uncharacterized protein LOC110994148
360at7088	Complete	tig00000017	367262	385097	2221.7	1033	https://www.orthodb.org/v10?query=360at7088	potassium channel subfamily T member 2
363at7088	Complete	tig00000876	6639872	6653893	2710.5	1719	https://www.orthodb.org/v10?query=363at7088	calcineurin-binding protein cabin-1-like
366at7088	Complete	tig00000537	3859748	3872809	3002.8	1850	https://www.orthodb.org/v10?query=366at7088	nucleoprotein TPR
367at7088	Complete	tig00000405	3655115	3671269	2197.2	1138	https://www.orthodb.org/v10?query=367at7088	uncharacterized protein LOC106103483
375at7088	Complete	tig00000439	2690400	2709277	1939.9	1257	https://www.orthodb.org/v10?query=375at7088	Apaf-1
380at7088	Complete	tig00000619	6846231	6861481	1851.2	936	https://www.orthodb.org/v10?query=380at7088	von Willebrand factor A domain-containing protein 8
382at7088	Complete	tig00000802	7665960	7679232	1871.0	1204	https://www.orthodb.org/v10?query=382at7088	uncharacterized protein LOC105384963
383at7088	Complete	tig00000200	5433830	5446683	2759.4	1225	https://www.orthodb.org/v10?query=383at7088	splicing factor 3B subunit 1
384at7088	Complete	tig00000044	4213673	4221995	2330.6	1396	https://www.orthodb.org/v10?query=384at7088	uncharacterized protein LOC110994888
385at7088	Complete	tig00000094	3816773	3833506	2817.8	1657	https://www.orthodb.org/v10?query=385at7088	proteasome activator complex subunit 4B-like
386at7088	Complete	tig00000537	5322044	5335228	2352.9	1086	https://www.orthodb.org/v10?query=386at7088	splicing factor 3B subunit 3 isoform X1
389at7088	Complete	tig00000017	1709241	1724746	2194.3	1079	https://www.orthodb.org/v10?query=389at7088	mediator of RNA polymerase II transcription subunit 23
391at7088	Complete	tig00000017	5922814	5943507	2207.0	1120	https://www.orthodb.org/v10?query=391at7088	sterol regulatory element-binding protein cleavage-activating protein
392at7088	Complete	tig00000001	3951570	3962328	2038.4	1083	https://www.orthodb.org/v10?query=392at7088	UDP-glucose:glycoprotein glucosyltransferase
393at7088	Complete	tig00000872	2963790	2973578	1016.4	571	https://www.orthodb.org/v10?query=393at7088	C-myc promoter-binding protein-like
394at7088	Complete	tig00000488	4415439	4438498	2046.7	1338	https://www.orthodb.org/v10?query=394at7088	uncharacterized protein LOC111356302
396at7088	Complete	tig00000342	3519435	3526935	1705.2	1017	https://www.orthodb.org/v10?query=396at7088	rab3 GTPase-activating protein regulatory subunit
401at7088	Complete	tig00000342	6426195	6445422	2178.7	1080	https://www.orthodb.org/v10?query=401at7088	ASK1
408at7088	Complete	tig00010237	7332780	7347045	2432.3	1351	https://www.orthodb.org/v10?query=408at7088	uncharacterized protein LOC110371077
412at7088	Complete	tig00000200	9269960	9292731	2442.2	1357	https://www.orthodb.org/v10?query=412at7088	protein outspread
417at7088	Complete	tig00000094	3804271	3815456	1976.1	1035	https://www.orthodb.org/v10?query=417at7088	helicase SKI2W
420at7088	Complete	tig00000876	4530906	4546702	1642.7	824	https://www.orthodb.org/v10?query=420at7088	rho guanine nucleotide exchange factor 17 isoform X1
427at7088	Complete	tig00000846	5800042	5825311	2015.7	1195	https://www.orthodb.org/v10?query=427at7088	uncharacterized protein LOC105385596
429at7088	Complete	tig00000439	8537338	8553985	2274.2	1232	https://www.orthodb.org/v10?query=429at7088	uncharacterized protein LOC105388960
430at7088	Complete	tig00000488	2296105	2304162	2123.0	1054	https://www.orthodb.org/v10?query=430at7088	chaoptin
434at7088	Complete	tig00000001	2629094	2635250	2390.4	1275	https://www.orthodb.org/v10?query=434at7088	DNA polymerase
437at7088	Complete	tig00001046	2360276	2385483	1969.6	1002	https://www.orthodb.org/v10?query=437at7088	sister chromatid cohesion protein PDS5 homolog B
443at7088	Complete	tig00000342	5023936	5039422	2219.4	1107	https://www.orthodb.org/v10?query=443at7088	Xanthine dehydrogenase
445at7088	Complete	tig00000405	5897066	5907634	2473.6	1477	https://www.orthodb.org/v10?query=445at7088	uncharacterized protein LOC106120650
450at7088	Complete	tig00000001	1599729	1607859	2158.5	1368	https://www.orthodb.org/v10?query=450at7088	Zinc finger protein
455at7088	Complete	tig00010237	2981495	2985296	2699.3	1119	https://www.orthodb.org/v10?query=455at7088	DNA-directed RNA polymerase II subunit RPB2
456at7088	Complete	tig00000439	3151634	3155668	2404.5	1184	https://www.orthodb.org/v10?query=456at7088	toll-like receptor 6
458at7088	Complete	tig00000965	4615783	4637763	2507.4	1491	https://www.orthodb.org/v10?query=458at7088	uncharacterized protein LOC106137067
461at7088	Complete	tig00000200	7836394	7855479	2208.3	1175	https://www.orthodb.org/v10?query=461at7088	inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2-like isoform X1
464at7088	Complete	tig00000405	2446103	2455752	2123.4	1339	https://www.orthodb.org/v10?query=464at7088	LOC101744043
467at7088	Complete	tig00000619	1220173	1244509	2131.8	1102	https://www.orthodb.org/v10?query=467at7088	Phosphoribosylformylglycinamidine cyclo-ligase
468at7088	Complete	tig00000537	5956471	5965743	2641.0	1440	https://www.orthodb.org/v10?query=468at7088	uncharacterized protein LOC111358843
478at7088	Complete	tig00000005	1154552	1161590	1037.6	661	https://www.orthodb.org/v10?query=478at7088	uncharacterized protein LOC111000693
479at7088	Complete	tig00000876	5670348	5679956	2371.8	1382	https://www.orthodb.org/v10?query=479at7088	adenylate cyclase type 10-like
481at7088	Complete	tig00000316	5092281	5107089	1977.4	1052	https://www.orthodb.org/v10?query=481at7088	phosphoribosylformylglycinamidine synthase
486at7088	Complete	tig00000537	1396063	1411506	2593.3	1276	https://www.orthodb.org/v10?query=486at7088	DNA topoisomerase 2
488at7088	Complete	tig00000094	7827084	7874573	1062.4	795	https://www.orthodb.org/v10?query=488at7088	uncharacterized protein LOC111354620
489at7088	Complete	tig00000965	127075	142023	1975.6	2323	https://www.orthodb.org/v10?query=489at7088	uncharacterized protein LOC101742695
490at7088	Complete	tig00000200	7305214	7323696	1761.7	1386	https://www.orthodb.org/v10?query=490at7088	restin homolog isoform X1
492at7088	Complete	tig00000802	4174918	4185601	1694.1	924	https://www.orthodb.org/v10?query=492at7088	uncharacterized protein LOC101739889
494at7088	Complete	tig00000405	5467905	5478645	2474.8	1438	https://www.orthodb.org/v10?query=494at7088	Methyl-CpG-binding domain protein 5
495at7088	Complete	tig00010237	8171764	8179701	2571.7	1289	https://www.orthodb.org/v10?query=495at7088	neither inactivation nor afterpotential protein C isoform X1
496at7088	Complete	tig00001170	873659	908782	1510.3	798	https://www.orthodb.org/v10?query=496at7088	nephrin
498at7088	Complete	tig00000310	2077523	2084798	2094.6	1014	https://www.orthodb.org/v10?query=498at7088	leucine--tRNA ligase, cytoplasmic
499at7088	Complete	tig00000200	5905930	5914209	2150.9	994	https://www.orthodb.org/v10?query=499at7088	DNA-directed RNA polymerase III subunit RPC2
504at7088	Complete	tig00000316	5117087	5127797	2236.6	1307	https://www.orthodb.org/v10?query=504at7088	TBC1 domain family member 30
505at7088	Complete	tig00000402	5019295	5028079	2312.0	1190	https://www.orthodb.org/v10?query=505at7088	intraflagellar transport protein 140 homolog
506at7088	Complete	tig00000017	4775281	4799000	1949.0	962	https://www.orthodb.org/v10?query=506at7088	Transient receptor potential A1
509at7088	Complete	tig00000439	3652357	3658393	2153.6	1082	https://www.orthodb.org/v10?query=509at7088	toll-like receptor Tollo
511at7088	Missing
513at7088	Complete	tig00000709	4591848	4609875	2001.6	1212	https://www.orthodb.org/v10?query=513at7088	uncharacterized protein LOC105389615
515at7088	Complete	tig00000310	4203903	4222603	2173.8	1055	https://www.orthodb.org/v10?query=515at7088	LOW QUALITY PROTEIN: DENN domain-containing protein 5B-like
516at7088	Complete	tig00000310	6861718	6876427	2042.5	971	https://www.orthodb.org/v10?query=516at7088	probable phosphorylase b kinase regulatory subunit alpha isoform X1
517at7088	Complete	tig00000044	7050905	7062705	2249.4	1507	https://www.orthodb.org/v10?query=517at7088	uncharacterized protein LOC110994391
518at7088	Complete	tig00000405	2537331	2543145	2222.0	1014	https://www.orthodb.org/v10?query=518at7088	membrane-associated protein Hem
519at7088	Complete	tig00001046	2896364	2918633	1175.7	648	https://www.orthodb.org/v10?query=519at7088	uncharacterized protein LOC105380983
522at7088	Complete	tig00000709	5941330	5970494	2352.7	1188	https://www.orthodb.org/v10?query=522at7088	guanine nucleotide exchange factor subunit Rich
