# BUSCO version is: 4.0.5 
# The lineage dataset is: lepidoptera_odb10 (Creation date: 2019-11-20, number of species: 16, number of BUSCOs: 5286)
# Busco id	Status	Sequence	Gene Start	Gene End	Score	Length	OrthoDB url	Description
220at7088	Complete	Hmel212001o:0-16327298	12608126	12625484	2620.0	1252	https://www.orthodb.org/v10?query=220at7088	Dual oxidase 1
231at7088	Complete	Hmel209001o:0-8708747	4332917	4347998	2278.5	1358	https://www.orthodb.org/v10?query=231at7088	LOW QUALITY PROTEIN: uncharacterized protein LOC101738815
232at7088	Complete	Hmel220003o:0-14585564	5137447	5152754	1858.0	931	https://www.orthodb.org/v10?query=232at7088	nipped-B-like protein
235at7088	Complete	Hmel201001o:0-17206585	14917245	14928667	3172.7	1815	https://www.orthodb.org/v10?query=235at7088	HEAT repeat-containing protein 1
236at7088	Complete	Hmel210001o:0-17965481	14975765	14995348	2553.3	1507	https://www.orthodb.org/v10?query=236at7088	nucleoporin NUP188 homolog
242at7088	Complete	Hmel213001o:0-18127314	7511829	7533364	3177.4	1658	https://www.orthodb.org/v10?query=242at7088	uncharacterized protein LOC111002222
246at7088	Complete	Hmel214004o:0-8861473	6740710	6798459	2046.1	1047	https://www.orthodb.org/v10?query=246at7088	transient receptor potential cation channel trpm isoform X1
248at7088	Complete	Hmel204001o:0-9598776	5995249	6015262	2930.4	1391	https://www.orthodb.org/v10?query=248at7088	unconventional myosin-IXa-like isoform X1
250at7088	Complete	Hmel209001o:0-8708747	5424553	5478538	2688.0	1224	https://www.orthodb.org/v10?query=250at7088	DE-cadherin isoform X1
251at7088	Complete	Hmel211001o:0-11759272	4376939	4391430	3042.9	2067	https://www.orthodb.org/v10?query=251at7088	E3 SUMO-protein ligase RanBP2-like
254at7088	Complete	Hmel220003o:0-14585564	8467796	8483735	2753.5	1476	https://www.orthodb.org/v10?query=254at7088	chromodomain-helicase-DNA-binding protein Mi-2 homolog isoform X1
258at7088	Complete	Hmel220003o:0-14585564	11503153	11520514	1059.0	646	https://www.orthodb.org/v10?query=258at7088	uncharacterized protein LOC106142077
259at7088	Complete	Hmel218003o:0-16450716	12327010	12355186	2650.5	1340	https://www.orthodb.org/v10?query=259at7088	uncharacterized protein LOC106138037
263at7088	Complete	Hmel219001o:0-16247306	3680156	3705103	2510.4	1395	https://www.orthodb.org/v10?query=263at7088	protein polybromo-1
266at7088	Complete	Hmel221001o:0-13359691	7429897	7465471	2959.8	1367	https://www.orthodb.org/v10?query=266at7088	disco-interacting protein 2 isoform X1
270at7088	Complete	Hmel221001o:0-13359691	7689136	7705666	2396.6	1720	https://www.orthodb.org/v10?query=270at7088	PHD finger protein rhinoceros
271at7088	Complete	Hmel207001o:0-14308859	7575595	7589764	2550.9	1349	https://www.orthodb.org/v10?query=271at7088	uncharacterized protein LOC106109654
273at7088	Complete	Hmel203003o:0-10486938	9187462	9217996	1432.9	1066	https://www.orthodb.org/v10?query=273at7088	Cadherin-like protein
274at7088	Complete	Hmel212001o:0-16327298	8443024	8452364	2792.0	1449	https://www.orthodb.org/v10?query=274at7088	DNA-directed RNA polymerase I subunit RPA1
278at7088	Complete	Hmel201001o:0-17206585	10511904	10519878	1277.5	659	https://www.orthodb.org/v10?query=278at7088	uncharacterized protein LOC111352582
281at7088	Complete	Hmel220003o:0-14585564	7421334	7435970	2009.6	1148	https://www.orthodb.org/v10?query=281at7088	uncharacterized protein LOC105389625
288at7088	Complete	Hmel201001o:0-17206585	2319966	2351344	2779.2	1853	https://www.orthodb.org/v10?query=288at7088	uncharacterized protein LOC106140763
296at7088	Complete	Hmel221001o:0-13359691	3487176	3498838	1933.7	1341	https://www.orthodb.org/v10?query=296at7088	uncharacterized protein LOC106113881
302at7088	Complete	Hmel218003o:0-16450716	11212931	11245553	2187.9	1033	https://www.orthodb.org/v10?query=302at7088	Calcium-dependent secretion activator
303at7088	Complete	Hmel201001o:0-17206585	11363722	11381264	2733.7	1966	https://www.orthodb.org/v10?query=303at7088	serine-protein kinase ATM
307at7088	Complete	Hmel203003o:0-10486938	3459648	3479220	2649.3	1408	https://www.orthodb.org/v10?query=307at7088	protocadherin-15
311at7088	Complete	Hmel216002o:0-10036885	6348133	6362964	2475.8	1415	https://www.orthodb.org/v10?query=311at7088	Gamma-tubulin complex component 6
315at7088	Complete	Hmel218003o:0-16450716	839262	850028	2687.3	1351	https://www.orthodb.org/v10?query=315at7088	uncharacterized protein LOC105388963
316at7088	Complete	Hmel217001o:0-14773299	7338952	7353038	3366.8	2613	https://www.orthodb.org/v10?query=316at7088	protein lava lamp-like
318at7088	Complete	Hmel219001o:0-16247306	9954530	9971041	3003.1	1574	https://www.orthodb.org/v10?query=318at7088	cadherin-86C
321at7088	Complete	Hmel221001o:0-13359691	7202415	7211982	2029.8	1363	https://www.orthodb.org/v10?query=321at7088	uncharacterized protein LOC106130599
322at7088	Complete	Hmel203003o:0-10486938	9117100	9129430	1789.6	1128	https://www.orthodb.org/v10?query=322at7088	uncharacterized protein LOC106136812
324at7088	Complete	Hmel210001o:0-17965481	12518055	12528896	2472.0	1226	https://www.orthodb.org/v10?query=324at7088	myosin-IIIb-like isoform X1
325at7088	Complete	Hmel207001o:0-14308859	4749503	4759599	2557.8	1427	https://www.orthodb.org/v10?query=325at7088	protein virilizer
326at7088	Complete	Hmel201001o:0-17206585	15544551	15554495	2630.1	1368	https://www.orthodb.org/v10?query=326at7088	maestro heat-like repeat-containing protein family member 1
327at7088	Complete	Hmel215003o:0-10168004	1645786	1674306	2695.5	2056	https://www.orthodb.org/v10?query=327at7088	uncharacterized protein LOC110378203
328at7088	Complete	Hmel205001o:0-9908586	449312	456577	2686.2	1649	https://www.orthodb.org/v10?query=328at7088	Nucleolar pre-ribosomal-associated protein 1
332at7088	Complete	Hmel210001o:0-17965481	11170079	11187191	2800.5	1530	https://www.orthodb.org/v10?query=332at7088	chromodomain-helicase-DNA-binding protein 1
335at7088	Complete	Hmel220003o:0-14585564	10980931	10990296	2088.3	1174	https://www.orthodb.org/v10?query=335at7088	uncharacterized protein LOC111000708
338at7088	Complete	Hmel215003o:0-10168004	5191798	5197640	924.9	503	https://www.orthodb.org/v10?query=338at7088	transcription initiation factor TFIID subunit 1 isoform X1
340at7088	Complete	Hmel216002o:0-10036885	9448170	9466746	2720.3	1669	https://www.orthodb.org/v10?query=340at7088	uncharacterized protein LOC105388073
342at7088	Complete	Hmel213001o:0-18127314	8749321	8765079	2864.9	1694	https://www.orthodb.org/v10?query=342at7088	uncharacterized protein LOC101737053
345at7088	Complete	Hmel210001o:0-17965481	1923616	1943214	3059.1	1703	https://www.orthodb.org/v10?query=345at7088	trichohyalin-like
350at7088	Complete	Hmel220003o:0-14585564	5105440	5113263	2207.9	1113	https://www.orthodb.org/v10?query=350at7088	tectonin beta-propeller repeat-containing protein
353at7088	Complete	Hmel218003o:0-16450716	14334072	14354971	1715.7	847	https://www.orthodb.org/v10?query=353at7088	rho GTPase-activating protein 190-like
354at7088	Missing
355at7088	Complete	Hmel218003o:0-16450716	1344393	1353084	2250.6	1088	https://www.orthodb.org/v10?query=355at7088	protein TANC2 isoform X1
356at7088	Complete	Hmel203003o:0-10486938	6001671	6014979	2634.4	1437	https://www.orthodb.org/v10?query=356at7088	uncharacterized protein LOC110992145
357at7088	Complete	Hmel219001o:0-16247306	179473	213025	1918.5	1169	https://www.orthodb.org/v10?query=357at7088	uncharacterized protein LOC110994148
360at7088	Complete	Hmel221001o:0-13359691	7919334	7936661	2226.2	1075	https://www.orthodb.org/v10?query=360at7088	potassium channel subfamily T member 2
363at7088	Complete	Hmel209001o:0-8708747	7804543	7815565	2403.3	1737	https://www.orthodb.org/v10?query=363at7088	calcineurin-binding protein cabin-1-like
366at7088	Complete	Hmel207001o:0-14308859	8986634	8998885	3194.1	1738	https://www.orthodb.org/v10?query=366at7088	nucleoprotein TPR
367at7088	Complete	Hmel206001o:0-14054175	5938129	5972259	2825.5	1495	https://www.orthodb.org/v10?query=367at7088	uncharacterized protein LOC106103483
375at7088	Complete	Hmel218003o:0-16450716	6813775	6831523	1731.6	1209	https://www.orthodb.org/v10?query=375at7088	Apaf-1
380at7088	Complete	Hmel212001o:0-16327298	14296230	14309960	1852.5	960	https://www.orthodb.org/v10?query=380at7088	von Willebrand factor A domain-containing protein 8
382at7088	Complete	Hmel205001o:0-9908586	844208	856336	1899.1	1179	https://www.orthodb.org/v10?query=382at7088	uncharacterized protein LOC105384963
383at7088	Complete	Hmel220003o:0-14585564	5094944	5107368	2726.9	1224	https://www.orthodb.org/v10?query=383at7088	splicing factor 3B subunit 1
384at7088	Complete	Hmel210001o:0-17965481	13240977	13253522	2270.0	1358	https://www.orthodb.org/v10?query=384at7088	uncharacterized protein LOC110994888
385at7088	Complete	Hmel208001o:0-9320449	4649635	4670395	2624.6	1474	https://www.orthodb.org/v10?query=385at7088	proteasome activator complex subunit 4B-like
386at7088	Complete	Hmel207001o:0-14308859	10742145	10756013	2403.6	1107	https://www.orthodb.org/v10?query=386at7088	splicing factor 3B subunit 3 isoform X1
389at7088	Complete	Hmel221001o:0-13359691	11750809	11777034	2189.5	1072	https://www.orthodb.org/v10?query=389at7088	mediator of RNA polymerase II transcription subunit 23
391at7088	Complete	Hmel221001o:0-13359691	5190994	5209205	2204.6	1113	https://www.orthodb.org/v10?query=391at7088	sterol regulatory element-binding protein cleavage-activating protein
392at7088	Complete	Hmel211001o:0-11759272	4423145	4446732	2603.7	1317	https://www.orthodb.org/v10?query=392at7088	UDP-glucose:glycoprotein glucosyltransferase
393at7088	Complete	Hmel204001o:0-9598776	3605711	3616636	458.5	287	https://www.orthodb.org/v10?query=393at7088	C-myc promoter-binding protein-like
394at7088	Complete	Hmel203003o:0-10486938	5457418	5487343	2787.9	1416	https://www.orthodb.org/v10?query=394at7088	uncharacterized protein LOC111356302
396at7088	Complete	Hmel219001o:0-16247306	12522803	12536900	1631.0	972	https://www.orthodb.org/v10?query=396at7088	rab3 GTPase-activating protein regulatory subunit
401at7088	Complete	Hmel219001o:0-16247306	9850178	9878617	2105.3	1079	https://www.orthodb.org/v10?query=401at7088	ASK1
408at7088	Complete	Hmel201001o:0-17206585	13374084	13386208	2399.9	1372	https://www.orthodb.org/v10?query=408at7088	uncharacterized protein LOC110371077
412at7088	Complete	Hmel220003o:0-14585564	1095900	1122144	2179.2	1319	https://www.orthodb.org/v10?query=412at7088	protein outspread
417at7088	Complete	Hmel208001o:0-9320449	4666401	4685765	1947.2	1054	https://www.orthodb.org/v10?query=417at7088	helicase SKI2W
420at7088	Complete	Hmel209001o:0-8708747	2386907	2406996	1306.3	655	https://www.orthodb.org/v10?query=420at7088	rho guanine nucleotide exchange factor 17 isoform X1
427at7088	Complete	Hmel220003o:0-14585564	11779999	11800840	2432.3	1424	https://www.orthodb.org/v10?query=427at7088	uncharacterized protein LOC105385596
429at7088	Complete	Hmel218003o:0-16450716	485469	506086	2625.4	1349	https://www.orthodb.org/v10?query=429at7088	uncharacterized protein LOC105388960
430at7088	Complete	Hmel203003o:0-10486938	7842552	7852582	2009.0	1009	https://www.orthodb.org/v10?query=430at7088	chaoptin
434at7088	Complete	Hmel211001o:0-11759272	3025188	3033330	2418.1	1256	https://www.orthodb.org/v10?query=434at7088	DNA polymerase
437at7088	Complete	Hmel212001o:0-16327298	2522902	2545875	1983.3	992	https://www.orthodb.org/v10?query=437at7088	sister chromatid cohesion protein PDS5 homolog B
443at7088	Complete	Hmel219001o:0-16247306	11193530	11204408	2213.6	1105	https://www.orthodb.org/v10?query=443at7088	Xanthine dehydrogenase
445at7088	Complete	Hmel206001o:0-14054175	5285261	5302128	2478.1	1436	https://www.orthodb.org/v10?query=445at7088	uncharacterized protein LOC106120650
450at7088	Complete	Hmel211001o:0-11759272	1793500	1803211	2178.3	1258	https://www.orthodb.org/v10?query=450at7088	Zinc finger protein
455at7088	Complete	Hmel201001o:0-17206585	8778488	8787502	2697.6	1119	https://www.orthodb.org/v10?query=455at7088	DNA-directed RNA polymerase II subunit RPB2
456at7088	Complete	Hmel218003o:0-16450716	6354055	6360095	2381.9	1196	https://www.orthodb.org/v10?query=456at7088	toll-like receptor 6
458at7088	Complete	Hmel202001o:0-9045316	2501319	2531744	2240.8	1270	https://www.orthodb.org/v10?query=458at7088	uncharacterized protein LOC106137067
461at7088	Complete	Hmel220003o:0-14585564	2613955	2637154	2195.7	1127	https://www.orthodb.org/v10?query=461at7088	inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2-like isoform X1
464at7088	Complete	Hmel206001o:0-14054175	7250940	7259183	2093.4	1273	https://www.orthodb.org/v10?query=464at7088	LOC101744043
467at7088	Complete	Hmel212001o:0-16327298	7678084	7691709	1979.8	988	https://www.orthodb.org/v10?query=467at7088	Phosphoribosylformylglycinamidine cyclo-ligase
468at7088	Complete	Hmel207001o:0-14308859	10031646	10041814	2657.3	1444	https://www.orthodb.org/v10?query=468at7088	uncharacterized protein LOC111358843
478at7088	Complete	Hmel211001o:0-11759272	10188812	10214356	1499.0	921	https://www.orthodb.org/v10?query=478at7088	uncharacterized protein LOC111000693
479at7088	Complete	Hmel209001o:0-8708747	5021100	5036385	2327.7	1328	https://www.orthodb.org/v10?query=479at7088	adenylate cyclase type 10-like
481at7088	Complete	Hmel213001o:0-18127314	4807202	4825484	1643.1	946	https://www.orthodb.org/v10?query=481at7088	phosphoribosylformylglycinamidine synthase
486at7088	Complete	Hmel207001o:0-14308859	6241543	6255093	1371.9	787	https://www.orthodb.org/v10?query=486at7088	DNA topoisomerase 2
488at7088	Complete	Hmel213001o:0-18127314	14814927	14839737	1748.2	1101	https://www.orthodb.org/v10?query=488at7088	uncharacterized protein LOC111354620
489at7088	Complete	Hmel202001o:0-9045316	7076878	7087993	1744.8	2341	https://www.orthodb.org/v10?query=489at7088	uncharacterized protein LOC101742695
490at7088	Complete	Hmel220003o:0-14585564	3208151	3225991	1735.2	1257	https://www.orthodb.org/v10?query=490at7088	restin homolog isoform X1
