393at7088	FR989994.1	6164322	6228631
394at7088	FR989992.1	9427297	9451568
396at7088	FR989988.1	7626654	7632612
401at7088	FR989988.1	12673523	12705817
408at7088	FR989986.1	12561638	12568721
412at7088	FR989989.1	16055982	16125394
417at7088	FR990000.1	8782461	8799245
420at7088	FR990004.1	9704485	9818597
427at7088	FR990010.1	1329062	1383525
429at7088	FR989993.1	15678503	15692694
430at7088	FR989992.1	12813727	12821453
434at7088	FR989984.1	12823961	12831265
437at7088	FR990005.1	7882269	7919427
443at7088	FR989988.1	9875205	9887932
445at7088	FR989983.1	9124025	9136013
450at7088	FR989984.1	15418047	15425447
455at7088	FR989986.1	5249567	5253094
456at7088	FR989993.1	6404564	6408589
458at7088	FR990001.1	10265650	10377781
461at7088	FR989989.1	13306480	13331750
464at7088	FR989983.1	5863080	5873008
467at7088	FR989995.1	14497801	14535296
468at7088	FR989997.1	10875551	10887327
478at7088	FR989984.1	2328244	2379058
479at7088	FR990004.1	6117504	6133881
481at7088	FR989987.1	8238667	8256585
486at7088	FR989997.1	3162889	3177375
488at7088	FR990002.1	8178458	8291986
489at7088	FR990001.1	3182882	3199157
490at7088	FR989989.1	12345665	12391475
492at7088	FR989999.1	8015032	8136667
494at7088	FR989983.1	12410218	12441729
495at7088	FR989986.1	13764680	13772030
496at7088	FR990008.1	1387271	1646949
498at7088	FR989990.1	13655043	13665984
499at7088	FR989989.1	10005385	10013157
504at7088	FR989987.1	8210712	8220113
505at7088	FR989991.1	11127315	11137517
506at7088	FR989982.1	20555725	20616221
509at7088	FR989993.1	7129195	7133022
511at7088	FR989991.1	3563456	3608248
513at7088	FR989998.1	5768768	5784972
515at7088	FR989990.1	10373188	10390617
516at7088	FR989990.1	6486211	6499295
517at7088	FR989985.1	7044892	7056223
518at7088	FR989983.1	5762820	5766194
519at7088	FR990005.1	7323336	7382403
522at7088	FR989998.1	11163308	11192389
526at7088	FR989994.1	10345023	10349078
527at7088	FR989996.1	100521	112870
530at7088	FR989999.1	6121317	6137017
531at7088	FR989986.1	13722599	13747268
532at7088	FR989996.1	10391639	10399609
538at7088	FR990004.1	5115407	5126705
543at7088	FR990009.1	7468397	7497726
544at7088	FR989995.1	6569614	6595071
547at7088	FR990009.1	3962364	4025899
550at7088	FR990000.1	113224	131073
552at7088	FR989983.1	5123005	5138874
553at7088	FR990002.1	12769231	12792711
556at7088	FR989989.1	10672293	10696488
558at7088	FR989990.1	3338029	3359458
559at7088	FR989982.1	30379130	30402100
562at7088	FR989987.1	9883040	9921691
563at7088	FR989988.1	11213842	11217354
566at7088	FR989984.1	8769202	8789827
569at7088	FR989984.1	2695959	2732157
571at7088	FR990005.1	4428498	4450249
572at7088	FR989984.1	10776768	10809223
578at7088	FR989982.1	20750691	20777530
583at7088	FR989983.1	8501156	8529186
584at7088	FR989999.1	11097654	11109787
589at7088	FR989989.1	9332548	9338522
590at7088	FR989990.1	9863053	9889112
598at7088	FR989984.1	2100884	2132201
599at7088	FR990005.1	7696843	7718901
600at7088	FR989985.1	8624173	8637768
601at7088	FR989995.1	3721656	3748288
603at7088	FR990002.1	4294875	4343862
608at7088	FR989983.1	5369323	5382846
609at7088	FR990005.1	9273883	9298449
611at7088	FR990005.1	6727399	6745968
613at7088	FR989986.1	1736785	1750523
614at7088	FR989988.1	4934141	4937707
616at7088	FR989989.1	7089928	7093182
620at7088	FR989999.1	11027838	11045128
621at7088	FR990006.1	8305515	8358650
622at7088	FR990009.1	2550247	2556090
627at7088	FR989986.1	10396388	10403447
628at7088	FR989984.1	1273740	1303217
632at7088	FR989986.1	13104706	13111519
633at7088	FR990001.1	8024854	8080717
637at7088	FR989992.1	3134117	3169430
638at7088	FR989991.1	14130837	14150848
639at7088	FR989982.1	22437195	22454370
642at7088	FR989998.1	7989300	8010507
643at7088	FR989986.1	13168273	13173767
647at7088	FR989989.1	4989452	5001848
649at7088	FR990007.1	1744784	1913631
652at7088	FR989999.1	13540948	13572416
655at7088	FR989993.1	8548193	8556379
657at7088	FR989989.1	12140034	12163156
658at7088	FR989986.1	6118547	6134370
659at7088	FR990000.1	6484833	6488357
660at7088	FR989986.1	13113714	13119545
662at7088	FR989983.1	8303844	8312338
664at7088	FR989996.1	10235559	10335286
666at7088	FR989995.1	4850233	4871197
667at7088	FR989991.1	14235911	14261967
670at7088	FR990010.1	7556280	7606693
672at7088	FR989985.1	11572720	11599499
675at7088	FR989998.1	4750772	4773180
678at7088	FR989989.1	8565999	8585605
680at7088	FR989995.1	6146603	6163065
681at7088	FR989996.1	667767	696184
690at7088	FR989987.1	16224611	16269965
692at7088	FR989985.1	5919796	6001764
695at7088	FR989988.1	8160965	8165252
696at7088	FR989986.1	4973153	4990093
701at7088	FR989990.1	4663937	4690603
705at7088	FR990000.1	14107373	14128487
708at7088	FR989982.1	15796954	15819036
711at7088	FR989986.1	11140165	11159751
713at7088	FR990010.1	532001	549687
714at7088	FR989990.1	13988357	14013354
716at7088	FR990006.1	10230642	10256501
717at7088	FR989989.1	4597796	4722397
718at7088	FR989985.1	6302310	6358379
721at7088	FR990008.1	8319754	8381240
723at7088	FR989988.1	2853867	2999847
724at7088	FR989983.1	3862816	3947116
730at7088	FR989985.1	11599855	11619849
731at7088	FR989997.1	7149919	7153794
741at7088	FR989998.1	577182	580493
742at7088	FR989985.1	6112463	6139971
752at7088	FR989982.1	18106239	18127582
756at7088	FR989989.1	2088482	2093973
757at7088	FR990000.1	2090087	2119970
758at7088	FR989997.1	4610296	4616099
761at7088	FR989999.1	3107211	3171348
764at7088	FR989995.1	8980746	8992274
765at7088	FR989987.1	18669100	18676271
769at7088	FR989991.1	9745391	9752094
772at7088	FR989997.1	6696480	6703460
774at7088	FR990002.1	2721946	2741279
775at7088	FR989984.1	5483372	5503690
780at7088	FR989985.1	1237422	1259551
781at7088	FR989982.1	30452209	30538618
787at7088	FR989988.1	2759251	2763923
790at7088	FR989982.1	18597704	18600721
791at7088	FR989994.1	9344365	9351395
793at7088	FR989984.1	12515490	12524451
794at7088	FR989983.1	14041220	14055663
795at7088	FR989984.1	1768505	1780297
796at7088	FR989996.1	8778303	8803713
799at7088	FR989986.1	14026914	14053978
800at7088	FR989986.1	8020164	8047723
802at7088	FR989991.1	4540643	4554369
805at7088	FR990010.1	6162041	6185225
806at7088	FR990002.1	4534490	4544867
817at7088	FR989983.1	7112547	7127455
818at7088	FR989983.1	12556968	12605964
821at7088	FR989991.1	2942519	2984023
822at7088	FR989982.1	20248235	20258338
826at7088	FR989989.1	14201894	14220120
828at7088	FR989995.1	3710671	3720600
829at7088	FR989993.1	14427439	14435165
835at7088	FR989984.1	8179003	8217421
839at7088	FR990009.1	4116301	4147437
840at7088	FR989982.1	19908714	19920686
841at7088	FR989997.1	5617826	5647603
844at7088	FR989991.1	4121388	4155304
845at7088	FR989987.1	7678416	7707173
849at7088	FR989998.1	9844924	9873311
851at7088	FR990004.1	9293173	9307762
853at7088	FR989984.1	5629751	5638631
860at7088	FR989985.1	5982304	6001764
861at7088	FR990002.1	2750909	2765958
865at7088	FR989982.1	5662823	5707393
866at7088	FR990005.1	3840894	3860718
867at7088	FR990004.1	8782821	8903769
871at7088	FR990001.1	2617324	2632407
875at7088	FR989995.1	13872541	13893966
877at7088	FR990008.1	4539713	4547858
879at7088	FR989994.1	12210402	12229512
883at7088	FR989995.1	5641654	5650659
885at7088	FR989986.1	9610814	9623834
886at7088	FR990000.1	487292	503439
890at7088	FR989987.1	8220861	8229145
893at7088	FR989989.1	7481494	7528736
895at7088	FR989999.1	14139643	14142837
897at7088	FR989989.1	11811790	11823701
899at7088	FR989988.1	6697403	6721722
901at7088	FR989990.1	9054647	9073838
903at7088	FR989984.1	6358005	6376071
909at7088	FR989983.1	10476044	10586712
911at7088	FR990001.1	13095052	13237856
912at7088	FR990008.1	2732056	2751083
913at7088	FR989987.1	17742122	17746957
917at7088	FR989998.1	12932505	12944353
924at7088	FR989989.1	3591941	3610180
927at7088	FR989991.1	6381721	6385724
929at7088	FR989984.1	10747218	10763236
933at7088	FR990004.1	5980555	6006651
934at7088	FR989990.1	9927642	9944566
938at7088	FR989995.1	9371307	9385127
944at7088	FR989998.1	9181353	9190287
946at7088	FR989994.1	9365884	9370148
947at7088	FR989986.1	12018992	12037542
949at7088	FR989995.1	8354361	8357147
950at7088	FR989991.1	3419246	3431424
951at7088	FR989983.1	4852944	4868963
954at7088	FR989996.1	8700976	8725010
961at7088	FR989984.1	11684316	11719925
962at7088	FR990004.1	2537449	2699722
963at7088	FR989995.1	5926561	5949884
964at7088	FR989986.1	9642912	9658286
966at7088	FR989987.1	8981405	9014457
968at7088	FR989983.1	14887783	14903394
972at7088	FR989990.1	7597946	7610510
974at7088	FR989982.1	6354565	6387140
975at7088	FR989982.1	15394084	15397236
978at7088	FR989987.1	12911278	12958687
979at7088	FR989992.1	4954592	4970478
980at7088	FR989993.1	16044919	16048869
981at7088	FR989989.1	11396710	11480713
982at7088	FR989982.1	3229668	3253700
983at7088	FR989991.1	13988161	14045903
984at7088	FR989991.1	15827777	15871846
986at7088	FR989995.1	538557	555817
988at7088	FR989986.1	8962500	8980058
989at7088	FR989987.1	5829334	5893837
992at7088	FR989994.1	5374059	5381555
993at7088	FR989996.1	6967133	7009572
994at7088	FR990001.1	6901650	6913588
998at7088	FR989985.1	13617707	13653998
999at7088	FR990002.1	6941592	6948399
1000at7088	FR989982.1	2474466	2477516
1003at7088	FR989989.1	4033490	4045288
1004at7088	FR989984.1	11445615	11505978
1005at7088	FR989988.1	13548487	13555239
1007at7088	FR990004.1	6798557	6803011
1009at7088	FR989984.1	3951476	4036837
1010at7088	FR989989.1	16255691	16393839
1011at7088	FR989987.1	13130029	13159061
1013at7088	FR989986.1	16666783	16670628
1014at7088	FR989989.1	9580100	9611593
1020at7088	FR990004.1	12584986	12587916
1021at7088	FR989999.1	5431791	5447099
1026at7088	FR989993.1	12499578	12504675
1027at7088	FR989985.1	5835764	5850312
1032at7088	FR989982.1	20259475	20280090
1033at7088	FR989997.1	7070421	7099205
1037at7088	FR989993.1	3023575	3175069
1038at7088	FR989982.1	30804159	30825806
1047at7088	FR989987.1	5217867	5241320
1050at7088	FR989995.1	7622028	7658253
1053at7088	FR990004.1	12823109	12826021
1056at7088	FR989986.1	3064447	3128192
1057at7088	FR990005.1	9056970	9180188
1058at7088	FR989998.1	11590077	11608410
1063at7088	FR989993.1	3196685	3210087
1065at7088	FR990009.1	8915052	8977320
1066at7088	FR989982.1	15526236	15566894
1068at7088	FR989983.1	6916744	6921238
1070at7088	FR989987.1	10815250	10840882
1075at7088	FR989985.1	12253787	12284571
1076at7088	FR990001.1	8671004	8707141
1078at7088	FR989989.1	10621335	10625132
1079at7088	FR989985.1	5306695	5322018
1080at7088	FR989996.1	15893193	15896425
1082at7088	FR989991.1	6420179	6439026
1083at7088	FR989982.1	8864332	8885932
1084at7088	FR990002.1	5795190	5840027
1085at7088	FR989987.1	12598310	12625246
1086at7088	FR989988.1	7536848	7557808
1088at7088	FR989991.1	17691198	17717366
1089at7088	FR989990.1	10561719	10564553
1090at7088	FR989982.1	17037166	17062258
1094at7088	FR990001.1	8827827	8839225
1100at7088	FR989994.1	9225302	9232411
1107at7088	FR989989.1	6011978	6031808
1108at7088	FR990001.1	5204734	5224854
1111at7088	FR990000.1	9046692	9055657
1113at7088	FR989995.1	3779155	3797165
1114at7088	FR990000.1	10027814	10047073
1117at7088	FR990004.1	2492379	2515837
1118at7088	FR989988.1	11244857	11249304
1120at7088	FR989986.1	7553311	7597068
1121at7088	FR989994.1	7489362	7600063
1123at7088	FR990002.1	10882618	10909366
1124at7088	FR990004.1	10220102	10297568
1126at7088	FR989997.1	5963254	5966636
1130at7088	FR989998.1	2305826	2318834
1131at7088	FR989984.1	17935802	18017617
1133at7088	FR989991.1	12106120	12123734
1134at7088	FR989987.1	8945995	8950486
1135at7088	FR989993.1	3747590	3752837
1136at7088	FR989985.1	4758600	4770852
1139at7088	FR989986.1	7052370	7066942
1140at7088	FR990001.1	1178685	1182335
1141at7088	FR989984.1	12133276	12157696
1143at7088	FR990002.1	7224496	7234729
1144at7088	FR989982.1	27657330	27751846
1145at7088	FR989992.1	8535984	8544748
1150at7088	FR989991.1	8139495	8192697
1152at7088	FR989990.1	10396953	10406538
1153at7088	FR989995.1	2511577	2537150
1154at7088	FR989996.1	12565620	12610496
1161at7088	FR990001.1	8114778	8142847
1165at7088	FR989988.1	13332574	13358052
1167at7088	FR989997.1	15797563	15809414
1168at7088	FR990004.1	12722644	12813049
1171at7088	FR989995.1	6868328	6955561
1172at7088	FR990004.1	12917560	12928245
1173at7088	FR989998.1	9004867	9011249
1174at7088	FR990002.1	1033644	1056839
1178at7088	FR989989.1	8404590	8421011
1179at7088	FR990001.1	9480590	9483409
1180at7088	FR989996.1	14606539	14833714
1182at7088	FR989998.1	6218928	6228981
1187at7088	FR989993.1	16311691	16338863
1197at7088	FR990008.1	3447441	3457947
1198at7088	FR990004.1	8293227	8296154
1199at7088	FR990004.1	4575400	4585348
1200at7088	FR989988.1	9181448	9191415
1206at7088	FR989997.1	7141914	7145252
1208at7088	FR989986.1	3138377	3157525
1212at7088	FR989990.1	2802967	2819071
1214at7088	FR989986.1	7307134	7371596
1217at7088	FR989984.1	13386118	13403252
1218at7088	FR989984.1	10535112	10555317
1220at7088	FR989994.1	10461995	10481241
1222at7088	FR989993.1	5706163	5729052
1223at7088	FR989986.1	17017195	17019750
1234at7088	FR989988.1	10021347	10144468
1235at7088	FR989991.1	13277529	13288874
1236at7088	FR990004.1	6042856	6057826
1237at7088	FR989986.1	9724028	9728080
1242at7088	FR989990.1	10959295	10967081
1245at7088	FR989986.1	6363317	6367474
1246at7088	FR989998.1	3796962	3858277
1248at7088	FR989983.1	5253485	5362887
1250at7088	FR989994.1	9243734	9284906
1251at7088	FR989986.1	9488120	9495276
1253at7088	FR989985.1	9407954	9489953
1256at7088	FR989984.1	9700691	9713020
1258at7088	FR990008.1	3351220	3375911
1259at7088	FR990002.1	3224968	3227535
1263at7088	FR989992.1	15045334	15050413
1264at7088	FR989997.1	6555944	6582301
1273at7088	FR989986.1	5404777	5407697
1275at7088	FR989988.1	5104813	5150219
1278at7088	FR989985.1	7005869	7033013
1281at7088	FR989984.1	13378228	13380615
1283at7088	FR989999.1	13573121	13580205
1291at7088	FR989991.1	17646475	17649810
1295at7088	FR989991.1	1603812	1667409
1298at7088	FR989983.1	6354999	6381715
1299at7088	FR989997.1	7632192	7635753
1300at7088	FR990001.1	6778362	6794630
1304at7088	FR989986.1	4860771	4871571
1306at7088	FR989988.1	7467140	7469823
1307at7088	FR989995.1	14131110	14198556
1313at7088	FR989995.1	8517835	8529571
1314at7088	FR989995.1	1392575	1433702
1317at7088	FR990007.1	10556812	10630723
1318at7088	FR989982.1	3486629	3540585
1319at7088	FR989982.1	11226871	11241965
1320at7088	FR989988.1	6539680	6550679
1324at7088	FR989991.1	5462987	5478303
1325at7088	FR989990.1	5281121	5308066
1326at7088	FR989984.1	3420595	3454707
1330at7088	FR990000.1	11207782	11219477
1335at7088	FR990002.1	4157829	4174681
1336at7088	FR989986.1	9681877	9695868
1338at7088	FR989989.1	3314062	3316830
1343at7088	FR989999.1	2731465	2734682
1346at7088	FR989982.1	17987394	17997284
1347at7088	FR989991.1	11626889	11638246
1348at7088	FR989984.1	7829044	7872039
1350at7088	FR990000.1	12645946	12774281
1351at7088	FR990006.1	3770874	3796991
1353at7088	FR989985.1	9524688	9541771
1355at7088	FR989982.1	13766370	13970857
1356at7088	FR990000.1	9890504	9985867
1358at7088	FR989984.1	8315830	8322518
1360at7088	FR990005.1	11572616	11622748
1362at7088	FR989985.1	13101538	13145689
1366at7088	FR990004.1	9314264	9341473
1368at7088	FR989991.1	3930135	3961018
1369at7088	FR989992.1	1734274	1753350
1372at7088	FR989987.1	13083503	13101608
1377at7088	FR989990.1	10543561	10556937
1380at7088	FR989999.1	8543500	8546195
1382at7088	FR990000.1	6545916	6564988
1388at7088	FR989999.1	4435121	4461782
1390at7088	FR990010.1	8121098	8142769
1391at7088	FR989988.1	10513219	10547168
1392at7088	FR990000.1	9622072	9635811
1395at7088	FR989983.1	5513800	5578290
1396at7088	FR989988.1	10688172	10700144
1397at7088	FR989994.1	2502667	2524140
1398at7088	FR989983.1	7210871	7213330
1401at7088	FR989995.1	11364189	11383991
1403at7088	FR989985.1	13316945	13324916
1407at7088	FR989992.1	12882609	12895543
1411at7088	FR989984.1	16002174	16023399
1413at7088	FR989984.1	12328291	12353262
1417at7088	FR989986.1	10768159	10788752
1418at7088	FR989983.1	14942955	14974482
1419at7088	FR990003.1	1973688	1981327
1421at7088	FR989985.1	9970587	9975738
1422at7088	FR989986.1	10032134	10055002
1431at7088	FR989987.1	3435976	3580076
1432at7088	FR989985.1	9222510	9247600
1436at7088	FR990001.1	7984726	8004172
1437at7088	FR989986.1	5206432	5215672
1440at7088	FR989998.1	5642342	5663737
1441at7088	FR989991.1	5240623	5254580
1442at7088	FR990004.1	9561636	9626208
1443at7088	FR989989.1	10904134	10938199
1444at7088	FR989994.1	15518482	15554305
1446at7088	FR990000.1	13994940	14022482
1449at7088	FR989990.1	3285552	3306770
1451at7088	FR989986.1	5957946	5963276
1453at7088	FR989993.1	5750447	5770760
1459at7088	FR990008.1	10385685	10412761
1461at7088	FR990004.1	6205151	6241590
1463at7088	FR990000.1	13839621	13868264
1465at7088	FR989989.1	5430417	5450059
1468at7088	FR990003.1	9056307	9127515
1469at7088	FR989992.1	13006533	13050318
1472at7088	FR989994.1	3686085	3697273
1473at7088	FR989988.1	9123505	9134208
1477at7088	FR989989.1	15535984	15546340
1479at7088	FR989993.1	4252030	4267820
1488at7088	FR989988.1	8327868	8341433
1489at7088	FR989995.1	5952096	5966789
1490at7088	FR989985.1	9101314	9130713
1496at7088	FR990009.1	949887	997146
1500at7088	FR989997.1	5953188	5958926
1501at7088	FR989986.1	11934365	11949519
1503at7088	FR989989.1	12163936	12179087
1505at7088	FR989996.1	8674446	8684265
1506at7088	FR989998.1	4230389	4244044
1507at7088	FR989993.1	9775229	9789686
1508at7088	FR989998.1	12274569	12381488
1509at7088	FR989982.1	5396965	5458521
1510at7088	FR989990.1	8087633	8104624
1511at7088	FR989989.1	12197614	12206075
1514at7088	FR989986.1	4581411	4598021
1515at7088	FR989986.1	11068126	11076692
1519at7088	FR989992.1	10600013	10615029
1523at7088	FR989986.1	1862079	1873619
1525at7088	FR989989.1	8246914	8260651
1530at7088	FR989990.1	2012448	2029452
1531at7088	FR989988.1	13052017	13150107
1532at7088	FR989982.1	15866498	15899543
1537at7088	FR989986.1	7586884	7598663
1543at7088	FR989985.1	6668067	6694354
1544at7088	FR989988.1	7671703	7674511
1545at7088	FR990010.1	1457288	1481759
1547at7088	FR989987.1	17783578	17789533
1549at7088	FR990002.1	12658715	12661724
1550at7088	FR989986.1	16692280	16698724
1551at7088	FR989999.1	7184822	7196038
1553at7088	FR990009.1	6820776	6875528
1555at7088	FR989984.1	9166609	9182916
1557at7088	FR990000.1	13120034	13136883
1558at7088	FR989991.1	8980104	8988971
1562at7088	FR989991.1	12101124	12103898
1563at7088	FR989989.1	6036766	6075394
1564at7088	FR990004.1	7745983	7751660
1565at7088	FR989991.1	10100450	10118333
1566at7088	FR990007.1	6151036	6154113
1567at7088	FR990001.1	1792757	1795048
1568at7088	FR990000.1	11436004	11442252
1571at7088	FR989985.1	7685579	7688612
1574at7088	FR989989.1	5159641	5170914
1575at7088	FR989997.1	5968833	5980810
1576at7088	FR989984.1	9683436	9691288
1577at7088	FR990007.1	4288487	4319550
1583at7088	FR989988.1	16851701	16878218
1586at7088	FR989987.1	10306473	10440437
1587at7088	FR989983.1	2329743	2423413
1589at7088	FR990008.1	9940923	10020841
1590at7088	FR989990.1	3060254	3070580
1591at7088	FR990001.1	8234404	8242414
1592at7088	FR989993.1	3780946	3811536
1594at7088	FR989998.1	12398831	12413969
1595at7088	FR989989.1	15768266	15793445
1596at7088	FR989999.1	4746046	4774422
1598at7088	FR989985.1	6269228	6273475
1600at7088	FR990000.1	7578939	7591966
1601at7088	FR989991.1	9532996	9535353
1605at7088	FR989989.1	3321736	3370087
1606at7088	FR989994.1	14514344	14528264
1607at7088	FR989988.1	9301091	9314968
1608at7088	FR990001.1	7831143	7847077
1609at7088	FR989988.1	7424547	7429109
1612at7088	FR989996.1	15587024	15598943
1613at7088	FR989999.1	14538564	14543255
1614at7088	FR989990.1	12197096	12202969
1619at7088	FR989998.1	9990239	10002958
1623at7088	FR990001.1	8263956	8269441
1625at7088	FR989986.1	1131747	1136326
1626at7088	FR989983.1	19896478	19902627
1627at7088	FR989999.1	6191162	6208953
1628at7088	FR990010.1	7416826	7477894
1635at7088	FR989997.1	1072624	1080267
1636at7088	FR989989.1	13545333	13560316
1637at7088	FR989987.1	14636603	14648780
1638at7088	FR989992.1	10588185	10594981
1641at7088	FR989998.1	10596686	10600799
1642at7088	FR989995.1	8892719	8912199
1644at7088	FR989984.1	1914082	1934856
1645at7088	FR989996.1	6201060	6224257
1647at7088	FR989985.1	11272836	11293287
1648at7088	FR989986.1	5699946	5718318
1650at7088	FR990002.1	9578529	9682543
1652at7088	FR989986.1	12453990	12519199
1657at7088	FR990010.1	2990975	2993602
1660at7088	FR989999.1	11340879	11346615
1661at7088	FR989986.1	13560150	13565179
1662at7088	FR989982.1	20900899	20917606
1665at7088	FR989986.1	7621716	7633804
1667at7088	FR989986.1	13519137	13531902
1670at7088	FR989984.1	12175693	12299257
1678at7088	FR990000.1	9115763	9118090
